speaker,segment,repetition,frame,coord,point,mm
2,sh,4,10,x,53,225.04000000000002
2,sh,4,10,x,54,225.89
2,sh,4,10,x,55,226.76
2,sh,4,10,x,56,227.61
2,sh,4,10,x,57,228.47
2,sh,4,10,x,58,229.34
2,sh,4,10,x,59,230.19
2,sh,4,10,x,60,231.05
2,sh,4,10,x,61,231.91
2,sh,4,10,x,62,232.77
2,sh,4,10,x,63,233.63
2,sh,4,10,x,64,234.49
2,sh,4,10,x,65,235.35
2,sh,4,10,x,66,236.21
2,sh,4,10,x,67,237.07
2,sh,4,10,x,68,237.93
2,sh,4,10,x,69,238.79
2,sh,4,10,x,70,239.65
2,sh,4,10,x,71,240.51
2,sh,4,10,x,72,241.37
2,sh,4,10,x,73,242.23
2,sh,4,10,x,74,243.09
2,sh,4,10,x,75,243.95
2,sh,4,10,x,76,244.8
2,sh,4,10,x,77,245.66
2,sh,4,10,x,78,246.52
2,sh,4,10,x,79,247.38
2,sh,4,10,x,80,248.24
2,sh,4,10,x,81,249.1
2,sh,4,10,x,82,249.96
2,sh,4,10,x,83,250.82
2,sh,4,10,x,84,251.68
2,sh,4,10,x,85,252.54
2,sh,4,10,x,86,253.4
2,sh,4,10,x,87,254.26
2,sh,4,10,x,88,255.12
2,sh,4,10,x,89,255.98
2,sh,4,10,x,90,256.84000000000003
2,sh,4,10,x,91,257.7
2,sh,4,10,x,92,258.56
2,sh,4,10,x,93,259.40999999999997
2,sh,4,10,x,94,260.28
2,sh,4,10,x,95,261.13
2,sh,4,10,x,96,261.99
2,sh,4,10,x,97,262.85
2,sh,4,10,x,98,263.71000000000004
2,sh,4,10,x,99,264.57
2,sh,4,10,x,100,265.43
2,sh,4,10,y,1,128.46800000000002
2,sh,4,10,y,2,127.50900000000001
2,sh,4,10,y,3,126.01400000000004
2,sh,4,10,y,4,124.39400000000003
2,sh,4,10,y,5,122.89500000000004
2,sh,4,10,y,6,121.56600000000003
2,sh,4,10,y,7,120.37700000000004
2,sh,4,10,y,8,119.27800000000002
2,sh,4,10,y,9,118.25400000000002
2,sh,4,10,y,10,117.30900000000003
2,sh,4,10,y,11,116.42700000000002
2,sh,4,10,y,12,115.59300000000002
2,sh,4,10,y,13,114.80000000000001
2,sh,4,10,y,14,114.04700000000003
2,sh,4,10,y,15,113.33600000000001
2,sh,4,10,y,16,112.65100000000004
2,sh,4,10,y,17,111.99000000000004
2,sh,4,10,y,18,111.33500000000004
2,sh,4,10,y,19,110.68800000000005
2,sh,4,10,y,20,110.04400000000004
2,sh,4,10,y,21,109.41000000000003
2,sh,4,10,y,22,108.78600000000003
2,sh,4,10,y,23,108.17600000000004
2,sh,4,10,y,24,107.58900000000003
2,sh,4,10,y,25,107.03000000000003
2,sh,4,10,y,26,106.50800000000004
2,sh,4,10,y,27,106.01700000000005
2,sh,4,10,y,28,105.55900000000003
2,sh,4,10,y,29,105.11800000000005
2,sh,4,10,y,30,104.68800000000005
2,sh,4,10,y,31,104.25700000000003
2,sh,4,10,y,32,103.82000000000005
2,sh,4,10,y,33,103.38200000000003
2,sh,4,10,y,34,102.94900000000001
2,sh,4,10,y,35,102.52100000000002
2,sh,4,10,y,36,102.08400000000003
2,sh,4,10,y,37,101.64300000000003
2,sh,4,10,y,38,101.19300000000004
2,sh,4,10,y,39,100.75500000000005
2,sh,4,10,y,40,100.33800000000002
2,sh,4,10,y,41,99.94500000000005
2,sh,4,10,y,42,99.57600000000002
2,sh,4,10,y,43,99.23000000000002
2,sh,4,10,y,44,98.91800000000003
2,sh,4,10,y,45,98.64700000000005
2,sh,4,10,y,46,98.42000000000002
2,sh,4,10,y,47,98.23600000000005
2,sh,4,10,y,48,98.08700000000005
2,sh,4,10,y,49,97.97900000000004
2,sh,4,10,y,50,97.90100000000004
2,sh,4,10,y,51,97.85300000000004
2,sh,4,10,y,52,97.83000000000004
2,sh,4,10,y,53,97.82000000000005
2,sh,4,10,y,54,97.82300000000004
2,sh,4,10,y,55,97.83600000000001
2,sh,4,10,y,56,97.86700000000002
2,sh,4,10,y,57,97.92800000000003
2,sh,4,10,y,58,98.01300000000003
2,sh,4,10,y,59,98.11400000000003
2,sh,4,10,y,60,98.21300000000002
2,sh,4,10,y,61,98.30800000000005
2,sh,4,10,y,62,98.40300000000002
2,sh,4,10,y,63,98.50100000000003
2,sh,4,10,y,64,98.60900000000004
2,sh,4,10,y,65,98.73100000000005
2,sh,4,10,y,66,98.87000000000003
2,sh,4,10,y,67,99.03000000000003
2,sh,4,10,y,68,99.20300000000003
2,sh,4,10,y,69,99.396000000000015
2,sh,4,10,y,70,99.60300000000004
2,sh,4,10,y,71,99.81600000000003
2,sh,4,10,y,72,100.03000000000003
2,sh,4,10,y,73,100.24000000000004
2,sh,4,10,y,74,100.45000000000005
2,sh,4,10,y,75,100.66400000000004
2,sh,4,10,y,76,100.89100000000002
2,sh,4,10,y,77,101.14500000000004
2,sh,4,10,y,78,101.44300000000004
2,sh,4,10,y,79,101.78900000000004
2,sh,4,10,y,80,102.18200000000002
2,sh,4,10,y,81,102.62000000000003
2,sh,4,10,y,82,103.09800000000001
2,sh,4,10,y,83,103.60300000000004
2,sh,4,10,y,84,104.13200000000003
2,sh,4,10,y,85,104.66700000000003
2,sh,4,10,y,86,105.18900000000002
2,sh,4,10,y,87,105.66100000000003
2,sh,4,10,y,88,106.04700000000003
2,sh,4,10,y,89,106.34500000000003
2,sh,4,10,y,90,106.60300000000004
2,sh,4,10,y,91,106.88100000000003
2,sh,4,10,y,92,107.20600000000002
2,sh,4,10,y,93,107.56600000000003
2,sh,4,10,y,94,107.92200000000003
2,sh,4,10,y,95,108.24700000000001
2,sh,4,10,y,96,108.51800000000003
2,sh,4,10,y,97,108.75600000000003
2,sh,4,10,y,98,108.96200000000005
2,sh,4,10,y,99,109.13200000000003
2,sh,4,10,y,100,109.23700000000002
2,sh,4,11,x,1,177.97
2,sh,4,11,x,2,178.851
2,sh,4,11,x,3,179.72899999999998
2,sh,4,11,x,4,180.611
2,sh,4,11,x,5,181.489
2,sh,4,11,x,6,182.37
2,sh,4,11,x,7,183.252
2,sh,4,11,x,8,184.13
2,sh,4,11,x,9,185.011
2,sh,4,11,x,10,185.889
2,sh,4,11,x,11,186.76999999999998
2,sh,4,11,x,12,187.652
2,sh,4,11,x,13,188.53
2,sh,4,11,x,14,189.411
2,sh,4,11,x,15,190.289
2,sh,4,11,x,16,191.171
2,sh,4,11,x,17,192.05200000000002
2,sh,4,11,x,18,192.93
2,sh,4,11,x,19,193.811
2,sh,4,11,x,20,194.689
2,sh,4,11,x,21,195.571
2,sh,4,11,x,22,196.452
2,sh,4,11,x,23,197.32999999999998
2,sh,4,11,x,24,198.212
2,sh,4,11,x,25,199.09
2,sh,4,11,x,26,199.971
2,sh,4,11,x,27,200.85
2,sh,4,11,x,28,201.73000000000002
2,sh,4,11,x,29,202.61
2,sh,4,11,x,30,203.49
2,sh,4,11,x,31,204.37
2,sh,4,11,x,32,205.25
2,sh,4,11,x,33,206.13
2,sh,4,11,x,34,207.01
2,sh,4,11,x,35,207.89
2,sh,4,11,x,36,208.76999999999998
2,sh,4,11,x,37,209.65
2,sh,4,11,x,38,210.53
2,sh,4,11,x,39,211.41
2,sh,4,11,x,40,212.29000000000002
2,sh,4,11,x,41,213.17000000000002
2,sh,4,11,x,42,214.05
2,sh,4,11,x,43,214.93
2,sh,4,11,x,44,215.81
2,sh,4,11,x,45,216.69
2,sh,4,11,x,46,217.57
2,sh,4,11,x,47,218.45
2,sh,4,11,x,48,219.32999999999998
2,sh,4,11,x,49,220.20999999999998
2,sh,4,11,x,50,221.09
2,sh,4,11,x,51,221.97
2,sh,4,11,x,52,222.85
2,sh,4,11,x,53,223.73000000000002
2,sh,4,11,x,54,224.61
2,sh,4,11,x,55,225.49
2,sh,4,11,x,56,226.37
2,sh,4,11,x,57,227.25
2,sh,4,11,x,58,228.13
2,sh,4,11,x,59,229.01
2,sh,4,11,x,60,229.89
2,sh,4,11,x,61,230.77
2,sh,4,11,x,62,231.65
2,sh,4,11,x,63,232.53
2,sh,4,11,x,64,233.41
2,sh,4,11,x,65,234.29
2,sh,4,11,x,66,235.17
2,sh,4,11,x,67,236.05
2,sh,4,11,x,68,236.93
2,sh,4,11,x,69,237.81
2,sh,4,11,x,70,238.69
2,sh,4,11,x,71,239.57
2,sh,4,11,x,72,240.45
2,sh,4,11,x,73,241.33
2,sh,4,11,x,74,242.21
2,sh,4,11,x,75,243.09
2,sh,4,11,x,76,243.97
2,sh,4,11,x,77,244.85
2,sh,4,11,x,78,245.73
2,sh,4,11,x,79,246.61
2,sh,4,11,x,80,247.49
2,sh,4,11,x,81,248.37
2,sh,4,11,x,82,249.25
2,sh,4,11,x,83,250.13
2,sh,4,11,x,84,251.01
2,sh,4,11,x,85,251.89
2,sh,4,11,x,86,252.77
2,sh,4,11,x,87,253.65
2,sh,4,11,x,88,254.53
2,sh,4,11,x,89,255.41
2,sh,4,11,x,90,256.28999999999996
2,sh,4,11,x,91,257.16999999999996
2,sh,4,11,x,92,258.05
2,sh,4,11,x,93,258.93
2,sh,4,11,x,94,259.81
2,sh,4,11,x,95,260.69
2,sh,4,11,x,96,261.57
2,sh,4,11,x,97,262.45
2,sh,4,11,x,98,263.33000000000004
2,sh,4,11,x,99,264.21000000000004
2,sh,4,11,x,100,265.09000000000003
2,sh,4,11,y,1,128.80400000000003
2,sh,4,11,y,2,128.16300000000004
2,sh,4,11,y,3,127.13300000000004
2,sh,4,11,y,4,125.96300000000002
2,sh,4,11,y,5,124.83100000000002
2,sh,4,11,y,6,123.82800000000003
2,sh,4,11,y,7,122.96700000000004
2,sh,4,11,y,8,122.17700000000002
2,sh,4,11,y,9,121.40000000000003
2,sh,4,11,y,10,120.62400000000002
2,sh,4,11,y,11,119.83100000000002
2,sh,4,11,y,12,119.02700000000004
2,sh,4,11,y,13,118.19700000000003
2,sh,4,11,y,14,117.34300000000002
2,sh,4,11,y,15,116.45800000000003
2,sh,4,11,y,16,115.53600000000003
2,sh,4,11,y,17,114.57600000000002
2,sh,4,11,y,18,113.60000000000002
2,sh,4,11,y,19,112.65100000000004
2,sh,4,11,y,20,111.76600000000002
2,sh,4,11,y,21,110.96600000000004
2,sh,4,11,y,22,110.24400000000003
2,sh,4,11,y,23,109.57300000000004
2,sh,4,11,y,24,108.93900000000002
2,sh,4,11,y,25,108.31800000000004
2,sh,4,11,y,26,107.72200000000004
2,sh,4,11,y,27,107.14900000000003
2,sh,4,11,y,28,106.60600000000005
2,sh,4,11,y,29,106.10100000000003
2,sh,4,11,y,30,105.63000000000005
2,sh,4,11,y,31,105.17600000000004
2,sh,4,11,y,32,104.73500000000001
2,sh,4,11,y,33,104.29100000000003
2,sh,4,11,y,34,103.84700000000004
2,sh,4,11,y,35,103.39900000000003
2,sh,4,11,y,36,102.95500000000004
2,sh,4,11,y,37,102.51500000000004
2,sh,4,11,y,38,102.07100000000003
2,sh,4,11,y,39,101.61600000000004
2,sh,4,11,y,40,101.15900000000005
2,sh,4,11,y,41,100.71100000000001
2,sh,4,11,y,42,100.28700000000003
2,sh,4,11,y,43,99.88700000000003
2,sh,4,11,y,44,99.51500000000004
2,sh,4,11,y,45,99.16500000000002
2,sh,4,11,y,46,98.85700000000003
2,sh,4,11,y,47,98.58900000000003
2,sh,4,11,y,48,98.36500000000004
2,sh,4,11,y,49,98.18200000000002
2,sh,4,11,y,50,98.04300000000003
2,sh,4,11,y,51,97.94200000000004
2,sh,4,11,y,52,97.87000000000003
2,sh,4,11,y,53,97.83300000000003
2,sh,4,11,y,54,97.82000000000005
2,sh,4,11,y,55,97.81600000000003
2,sh,4,11,y,56,97.82000000000005
2,sh,4,11,y,57,97.82000000000005
2,sh,4,11,y,58,97.82300000000004
2,sh,4,11,y,59,97.82600000000002
2,sh,4,11,y,60,97.84000000000003
2,sh,4,11,y,61,97.87000000000003
2,sh,4,11,y,62,97.92800000000003
2,sh,4,11,y,63,98.02300000000002
2,sh,4,11,y,64,98.16200000000003
2,sh,4,11,y,65,98.34500000000003
2,sh,4,11,y,66,98.55200000000002
2,sh,4,11,y,67,98.76200000000003
2,sh,4,11,y,68,98.95200000000003
2,sh,4,11,y,69,99.12100000000004
2,sh,4,11,y,70,99.26700000000005
2,sh,4,11,y,71,99.38600000000002
2,sh,4,11,y,72,99.48700000000002
2,sh,4,11,y,73,99.58600000000001
2,sh,4,11,y,74,99.68400000000003
2,sh,4,11,y,75,99.80300000000003
2,sh,4,11,y,76,99.94800000000004
2,sh,4,11,y,77,100.13800000000003
2,sh,4,11,y,78,100.37200000000001
2,sh,4,11,y,79,100.65400000000002
2,sh,4,11,y,80,100.98200000000003
2,sh,4,11,y,81,101.36200000000002
2,sh,4,11,y,82,101.78600000000003
2,sh,4,11,y,83,102.25000000000003
2,sh,4,11,y,84,102.74900000000002
2,sh,4,11,y,85,103.27400000000003
2,sh,4,11,y,86,103.81300000000005
2,sh,4,11,y,87,104.35900000000004
2,sh,4,11,y,88,104.88400000000001
2,sh,4,11,y,89,105.36900000000003
2,sh,4,11,y,90,105.80000000000001
2,sh,4,11,y,91,106.19300000000004
2,sh,4,11,y,92,106.57900000000004
2,sh,4,11,y,93,106.98900000000003
2,sh,4,11,y,94,107.43000000000004
2,sh,4,11,y,95,107.89100000000002
2,sh,4,11,y,96,108.34500000000003
2,sh,4,11,y,97,108.75900000000001
2,sh,4,11,y,98,109.11200000000002
2,sh,4,11,y,99,109.38600000000002
2,sh,4,11,y,100,109.55200000000002
2,sh,4,12,x,1,179.326
2,sh,4,12,x,2,180.204
2,sh,4,12,x,3,181.079
2,sh,4,12,x,4,181.957
2,sh,4,12,x,5,182.83100000000002
2,sh,4,12,x,6,183.709
2,sh,4,12,x,7,184.587
2,sh,4,12,x,8,185.462
2,sh,4,12,x,9,186.34
2,sh,4,12,x,10,187.215
2,sh,4,12,x,11,188.09300000000002
2,sh,4,12,x,12,188.96699999999998
2,sh,4,12,x,13,189.845
2,sh,4,12,x,14,190.723
2,sh,4,12,x,15,191.598
2,sh,4,12,x,16,192.476
2,sh,4,12,x,17,193.35
2,sh,4,12,x,18,194.228
2,sh,4,12,x,19,195.106
2,sh,4,12,x,20,195.981
2,sh,4,12,x,21,196.85899999999998
2,sh,4,12,x,22,197.73399999999998
2,sh,4,12,x,23,198.612
2,sh,4,12,x,24,199.486
2,sh,4,12,x,25,200.36
2,sh,4,12,x,26,201.24
2,sh,4,12,x,27,202.12
2,sh,4,12,x,28,202.99
2,sh,4,12,x,29,203.87
2,sh,4,12,x,30,204.75
2,sh,4,12,x,31,205.63
2,sh,4,12,x,32,206.5
2,sh,4,12,x,33,207.38
2,sh,4,12,x,34,208.25
2,sh,4,12,x,35,209.13
2,sh,4,12,x,36,210.01
2,sh,4,12,x,37,210.88
2,sh,4,12,x,38,211.76
2,sh,4,12,x,39,212.64
2,sh,4,12,x,40,213.51
2,sh,4,12,x,41,214.39
2,sh,4,12,x,42,215.26999999999998
2,sh,4,12,x,43,216.14
2,sh,4,12,x,44,217.01999999999998
2,sh,4,12,x,45,217.9
2,sh,4,12,x,46,218.76999999999998
2,sh,4,12,x,47,219.65
2,sh,4,12,x,48,220.53
2,sh,4,12,x,49,221.4
2,sh,4,12,x,50,222.28
2,sh,4,12,x,51,223.16
2,sh,4,12,x,52,224.03
2,sh,4,12,x,53,224.91
2,sh,4,12,x,54,225.79000000000002
2,sh,4,12,x,55,226.66
2,sh,4,12,x,56,227.54000000000002
2,sh,4,12,x,57,228.42
2,sh,4,12,x,58,229.29
2,sh,4,12,x,59,230.17
2,sh,4,12,x,60,231.05
2,sh,4,12,x,61,231.92
2,sh,4,12,x,62,232.8
2,sh,4,12,x,63,233.67
2,sh,4,12,x,64,234.55
2,sh,4,12,x,65,235.43
2,sh,4,12,x,66,236.31
2,sh,4,12,x,67,237.18
2,sh,4,12,x,68,238.06
2,sh,4,12,x,69,238.94
2,sh,4,12,x,70,239.81
2,sh,4,12,x,71,240.69
2,sh,4,12,x,72,241.57
2,sh,4,12,x,73,242.44
2,sh,4,12,x,74,243.32
2,sh,4,12,x,75,244.19
2,sh,4,12,x,76,245.07
2,sh,4,12,x,77,245.95
2,sh,4,12,x,78,246.82
2,sh,4,12,x,79,247.7
2,sh,4,12,x,80,248.58
2,sh,4,12,x,81,249.45
2,sh,4,12,x,82,250.33
2,sh,4,12,x,83,251.21
2,sh,4,12,x,84,252.09
2,sh,4,12,x,85,252.96
2,sh,4,12,x,86,253.84
2,sh,4,12,x,87,254.71
2,sh,4,12,x,88,255.59
2,sh,4,12,x,89,256.47
2,sh,4,12,x,90,257.34000000000003
2,sh,4,12,x,91,258.22
2,sh,4,12,x,92,259.1
2,sh,4,12,x,93,259.97
2,sh,4,12,x,94,260.85
2,sh,4,12,x,95,261.73
2,sh,4,12,x,96,262.6
2,sh,4,12,x,97,263.48
2,sh,4,12,x,98,264.36
2,sh,4,12,x,99,265.23
2,sh,4,12,x,100,266.11
2,sh,4,12,y,1,129.747
2,sh,4,12,y,2,128.73600000000005
2,sh,4,12,y,3,127.17400000000004
2,sh,4,12,y,4,125.54600000000005
2,sh,4,12,y,5,124.18700000000004
2,sh,4,12,y,6,123.15000000000003
2,sh,4,12,y,7,122.30900000000003
2,sh,4,12,y,8,121.54300000000003
2,sh,4,12,y,9,120.78700000000003
2,sh,4,12,y,10,120.02100000000002
2,sh,4,12,y,11,119.22700000000003
2,sh,4,12,y,12,118.41000000000003
2,sh,4,12,y,13,117.55900000000003
2,sh,4,12,y,14,116.68100000000004
2,sh,4,12,y,15,115.76300000000003
2,sh,4,12,y,16,114.80700000000002
2,sh,4,12,y,17,113.83000000000004
2,sh,4,12,y,18,112.86800000000005
2,sh,4,12,y,19,111.92200000000003
2,sh,4,12,y,20,110.99600000000004
2,sh,4,12,y,21,110.08100000000002
2,sh,4,12,y,22,109.18300000000005
2,sh,4,12,y,23,108.30500000000004
2,sh,4,12,y,24,107.46100000000001
2,sh,4,12,y,25,106.65700000000004
2,sh,4,12,y,26,105.91500000000002
2,sh,4,12,y,27,105.22700000000003
2,sh,4,12,y,28,104.58300000000003
2,sh,4,12,y,29,103.97600000000003
2,sh,4,12,y,30,103.40300000000002
2,sh,4,12,y,31,102.87100000000004
2,sh,4,12,y,32,102.37200000000001
2,sh,4,12,y,33,101.90800000000002
2,sh,4,12,y,34,101.47100000000003
2,sh,4,12,y,35,101.05400000000003
2,sh,4,12,y,36,100.66700000000003
2,sh,4,12,y,37,100.31100000000004
2,sh,4,12,y,38,99.98600000000005
2,sh,4,12,y,39,99.69100000000003
2,sh,4,12,y,40,99.42000000000002
2,sh,4,12,y,41,99.17200000000003
2,sh,4,12,y,42,98.94200000000004
2,sh,4,12,y,43,98.73100000000005
2,sh,4,12,y,44,98.54800000000003
2,sh,4,12,y,45,98.396000000000015
2,sh,4,12,y,46,98.27400000000003
2,sh,4,12,y,47,98.17200000000003
2,sh,4,12,y,48,98.08100000000002
2,sh,4,12,y,49,97.99200000000002
2,sh,4,12,y,50,97.92100000000005
2,sh,4,12,y,51,97.87000000000003
2,sh,4,12,y,52,97.84300000000002
2,sh,4,12,y,53,97.83300000000003
2,sh,4,12,y,54,97.83300000000003
2,sh,4,12,y,55,97.83600000000001
2,sh,4,12,y,56,97.83600000000001
2,sh,4,12,y,57,97.84000000000003
2,sh,4,12,y,58,97.85000000000002
2,sh,4,12,y,59,97.87000000000003
2,sh,4,12,y,60,97.91100000000003
2,sh,4,12,y,61,97.97500000000002
2,sh,4,12,y,62,98.06000000000003
2,sh,4,12,y,63,98.15900000000005
2,sh,4,12,y,64,98.26700000000005
2,sh,4,12,y,65,98.39200000000005
2,sh,4,12,y,66,98.53100000000003
2,sh,4,12,y,67,98.69400000000002
2,sh,4,12,y,68,98.87000000000003
2,sh,4,12,y,69,99.06700000000004
2,sh,4,12,y,70,99.27700000000004
2,sh,4,12,y,71,99.49100000000004
2,sh,4,12,y,72,99.70800000000003
2,sh,4,12,y,73,99.92500000000001
2,sh,4,12,y,74,100.13800000000003
2,sh,4,12,y,75,100.36200000000002
2,sh,4,12,y,76,100.59900000000005
2,sh,4,12,y,77,100.86700000000002
2,sh,4,12,y,78,101.16500000000002
2,sh,4,12,y,79,101.49400000000003
2,sh,4,12,y,80,101.83300000000003
2,sh,4,12,y,81,102.17200000000003
2,sh,4,12,y,82,102.51100000000002
2,sh,4,12,y,83,102.85400000000004
2,sh,4,12,y,84,103.20600000000002
2,sh,4,12,y,85,103.56900000000002
2,sh,4,12,y,86,103.94200000000004
2,sh,4,12,y,87,104.32800000000003
2,sh,4,12,y,88,104.73200000000003
2,sh,4,12,y,89,105.15200000000004
2,sh,4,12,y,90,105.58600000000001
2,sh,4,12,y,91,106.01300000000003
2,sh,4,12,y,92,106.41300000000001
2,sh,4,12,y,93,106.77200000000005
2,sh,4,12,y,94,107.11100000000005
2,sh,4,12,y,95,107.45700000000005
2,sh,4,12,y,96,107.85100000000003
2,sh,4,12,y,97,108.29800000000003
2,sh,4,12,y,98,108.76200000000003
2,sh,4,12,y,99,109.17900000000003
2,sh,4,12,y,100,109.44000000000003
2,sh,4,13,x,1,179.66500000000002
2,sh,4,13,x,2,180.526
2,sh,4,13,x,3,181.38400000000001
2,sh,4,13,x,4,182.245
2,sh,4,13,x,5,183.102
2,sh,4,13,x,6,183.964
2,sh,4,13,x,7,184.821
2,sh,4,13,x,8,185.68200000000002
2,sh,4,13,x,9,186.54000000000002
2,sh,4,13,x,10,187.401
2,sh,4,13,x,11,188.25900000000001
2,sh,4,13,x,12,189.12
2,sh,4,13,x,13,189.977
2,sh,4,13,x,14,190.838
2,sh,4,13,x,15,191.696
2,sh,4,13,x,16,192.55700000000002
2,sh,4,13,x,17,193.418
2,sh,4,13,x,18,194.276
2,sh,4,13,x,19,195.137
2,sh,4,13,x,20,195.995
2,sh,4,13,x,21,196.856
2,sh,4,13,x,22,197.713
2,sh,4,13,x,23,198.574
2,sh,4,13,x,24,199.43200000000002
2,sh,4,13,x,25,200.29000000000002
2,sh,4,13,x,26,201.15
2,sh,4,13,x,27,202.01
2,sh,4,13,x,28,202.87
2,sh,4,13,x,29,203.73000000000002
2,sh,4,13,x,30,204.59
2,sh,4,13,x,31,205.45
2,sh,4,13,x,32,206.31
2,sh,4,13,x,33,207.17000000000002
2,sh,4,13,x,34,208.03
2,sh,4,13,x,35,208.89
2,sh,4,13,x,36,209.75
2,sh,4,13,x,37,210.61
2,sh,4,13,x,38,211.47
2,sh,4,13,x,39,212.32
2,sh,4,13,x,40,213.19
2,sh,4,13,x,41,214.04000000000002
2,sh,4,13,x,42,214.9
2,sh,4,13,x,43,215.76
2,sh,4,13,x,44,216.62
2,sh,4,13,x,45,217.48000000000002
2,sh,4,13,x,46,218.34
2,sh,4,13,x,47,219.2
2,sh,4,13,x,48,220.06
2,sh,4,13,x,49,220.92000000000002
2,sh,4,13,x,50,221.78
2,sh,4,13,x,51,222.64
2,sh,4,13,x,52,223.5
2,sh,4,13,x,53,224.36
2,sh,4,13,x,54,225.22
2,sh,4,13,x,55,226.07999999999998
2,sh,4,13,x,56,226.94
2,sh,4,13,x,57,227.8
2,sh,4,13,x,58,228.66
2,sh,4,13,x,59,229.51
2,sh,4,13,x,60,230.38
2,sh,4,13,x,61,231.23
2,sh,4,13,x,62,232.09
2,sh,4,13,x,63,232.95
2,sh,4,13,x,64,233.81
2,sh,4,13,x,65,234.67
2,sh,4,13,x,66,235.53
2,sh,4,13,x,67,236.39
2,sh,4,13,x,68,237.25
2,sh,4,13,x,69,238.11
2,sh,4,13,x,70,238.97
2,sh,4,13,x,71,239.83
2,sh,4,13,x,72,240.69
2,sh,4,13,x,73,241.55
2,sh,4,13,x,74,242.41
2,sh,4,13,x,75,243.27
2,sh,4,13,x,76,244.13
2,sh,4,13,x,77,244.99
2,sh,4,13,x,78,245.84
2,sh,4,13,x,79,246.71
2,sh,4,13,x,80,247.56
2,sh,4,13,x,81,248.42
2,sh,4,13,x,82,249.28
2,sh,4,13,x,83,250.14
2,sh,4,13,x,84,251
2,sh,4,13,x,85,251.86
2,sh,4,13,x,86,252.72
2,sh,4,13,x,87,253.58
2,sh,4,13,x,88,254.44
2,sh,4,13,x,89,255.3
2,sh,4,13,x,90,256.15999999999997
2,sh,4,13,x,91,257.02
2,sh,4,13,x,92,257.88
2,sh,4,13,x,93,258.74
2,sh,4,13,x,94,259.6
2,sh,4,13,x,95,260.46000000000004
2,sh,4,13,x,96,261.32
2,sh,4,13,x,97,262.16999999999996
2,sh,4,13,x,98,263.03999999999996
2,sh,4,13,x,99,263.89
2,sh,4,13,x,100,264.75
2,sh,4,13,y,1,129.04100000000003
2,sh,4,13,y,2,128.32300000000004
2,sh,4,13,y,3,127.18400000000003
2,sh,4,13,y,4,125.94300000000004
2,sh,4,13,y,5,124.81700000000004
2,sh,4,13,y,6,123.89900000000003
2,sh,4,13,y,7,123.10600000000002
2,sh,4,13,y,8,122.33300000000003
2,sh,4,13,y,9,121.50500000000005
2,sh,4,13,y,10,120.56600000000003
2,sh,4,13,y,11,119.51200000000003
2,sh,4,13,y,12,118.37300000000005
2,sh,4,13,y,13,117.18700000000001
2,sh,4,13,y,14,115.99700000000001
2,sh,4,13,y,15,114.85100000000003
2,sh,4,13,y,16,113.78000000000003
2,sh,4,13,y,17,112.79700000000003
2,sh,4,13,y,18,111.91200000000003
2,sh,4,13,y,19,111.12900000000002
2,sh,4,13,y,20,110.43400000000003
2,sh,4,13,y,21,109.79600000000005
2,sh,4,13,y,22,109.19300000000004
2,sh,4,13,y,23,108.60000000000002
2,sh,4,13,y,24,108.01000000000005
2,sh,4,13,y,25,107.41700000000003
2,sh,4,13,y,26,106.81300000000005
2,sh,4,13,y,27,106.18900000000002
2,sh,4,13,y,28,105.55900000000003
2,sh,4,13,y,29,104.93900000000002
2,sh,4,13,y,30,104.34200000000004
2,sh,4,13,y,31,103.78600000000003
2,sh,4,13,y,32,103.27400000000003
2,sh,4,13,y,33,102.79600000000005
2,sh,4,13,y,34,102.35200000000003
2,sh,4,13,y,35,101.92800000000003
2,sh,4,13,y,36,101.53500000000003
2,sh,4,13,y,37,101.16900000000004
2,sh,4,13,y,38,100.83700000000005
2,sh,4,13,y,39,100.53200000000004
2,sh,4,13,y,40,100.25000000000003
2,sh,4,13,y,41,99.99600000000004
2,sh,4,13,y,42,99.75500000000005
2,sh,4,13,y,43,99.53800000000001
2,sh,4,13,y,44,99.34200000000004
2,sh,4,13,y,45,99.17900000000003
2,sh,4,13,y,46,99.05300000000003
2,sh,4,13,y,47,98.96900000000005
2,sh,4,13,y,48,98.92100000000005
2,sh,4,13,y,49,98.91100000000003
2,sh,4,13,y,50,98.93100000000004
2,sh,4,13,y,51,98.98200000000003
2,sh,4,13,y,52,99.06400000000002
2,sh,4,13,y,53,99.16500000000002
2,sh,4,13,y,54,99.27700000000004
2,sh,4,13,y,55,99.396000000000015
2,sh,4,13,y,56,99.535000000000025
2,sh,4,13,y,57,99.69800000000004
2,sh,4,13,y,58,99.89100000000002
2,sh,4,13,y,59,100.10400000000004
2,sh,4,13,y,60,100.32500000000005
2,sh,4,13,y,61,100.54800000000003
2,sh,4,13,y,62,100.76500000000004
2,sh,4,13,y,63,100.98900000000003
2,sh,4,13,y,64,101.21600000000004
2,sh,4,13,y,65,101.44000000000003
2,sh,4,13,y,66,101.65000000000003
2,sh,4,13,y,67,101.85000000000002
2,sh,4,13,y,68,102.04700000000003
2,sh,4,13,y,69,102.24700000000001
2,sh,4,13,y,70,102.45400000000004
2,sh,4,13,y,71,102.66700000000003
2,sh,4,13,y,72,102.88100000000003
2,sh,4,13,y,73,103.09800000000001
2,sh,4,13,y,74,103.31500000000003
