speaker,segment,repetition,frame,coord,point,mm
1,sh,2,5,x,83,249.38
1,sh,2,5,x,84,250.34
1,sh,2,5,x,85,251.3
1,sh,2,5,x,86,252.27
1,sh,2,5,x,87,253.22
1,sh,2,5,x,88,254.18
1,sh,2,5,x,89,255.14
1,sh,2,5,x,90,256.1
1,sh,2,5,x,91,257.06
1,sh,2,5,x,92,258.02
1,sh,2,5,x,93,258.98
1,sh,2,5,x,94,259.94
1,sh,2,5,x,95,260.9
1,sh,2,5,x,96,261.86
1,sh,2,5,x,97,262.82
1,sh,2,5,x,98,263.78
1,sh,2,5,x,99,264.74
1,sh,2,5,x,100,265.7
1,sh,2,5,y,1,117.13300000000001
1,sh,2,5,y,2,116.303
1,sh,2,5,y,3,114.953
1,sh,2,5,y,4,113.37
1,sh,2,5,y,5,111.787
1,sh,2,5,y,6,110.30600000000001
1,sh,2,5,y,7,108.946
1,sh,2,5,y,8,107.695
1,sh,2,5,y,9,106.53899999999999
1,sh,2,5,y,10,105.47500000000002
1,sh,2,5,y,11,104.50200000000001
1,sh,2,5,y,12,103.62700000000001
1,sh,2,5,y,13,102.834
1,sh,2,5,y,14,102.11200000000002
1,sh,2,5,y,15,101.458
1,sh,2,5,y,16,100.84800000000001
1,sh,2,5,y,17,100.275
1,sh,2,5,y,18,99.74600000000001
1,sh,2,5,y,19,99.251
1,sh,2,5,y,20,98.80000000000001
1,sh,2,5,y,21,98.39699999999999
1,sh,2,5,y,22,98.02000000000001
1,sh,2,5,y,23,97.67099999999999
1,sh,2,5,y,24,97.346
1,sh,2,5,y,25,97.024
1,sh,2,5,y,26,96.695
1,sh,2,5,y,27,96.35900000000001
1,sh,2,5,y,28,96.024
1,sh,2,5,y,29,95.702
1,sh,2,5,y,30,95.40700000000001
1,sh,2,5,y,31,95.142
1,sh,2,5,y,32,94.912
1,sh,2,5,y,33,94.71800000000002
1,sh,2,5,y,34,94.566
1,sh,2,5,y,35,94.43700000000001
1,sh,2,5,y,36,94.32499999999999
1,sh,2,5,y,37,94.23000000000002
1,sh,2,5,y,38,94.156
1,sh,2,5,y,39,94.101
1,sh,2,5,y,40,94.08100000000002
1,sh,2,5,y,41,94.08800000000002
1,sh,2,5,y,42,94.12200000000001
1,sh,2,5,y,43,94.179
1,sh,2,5,y,44,94.26100000000002
1,sh,2,5,y,45,94.35900000000001
1,sh,2,5,y,46,94.46100000000001
1,sh,2,5,y,47,94.566
1,sh,2,5,y,48,94.66399999999999
1,sh,2,5,y,49,94.74600000000001
1,sh,2,5,y,50,94.79599999999999
1,sh,2,5,y,51,94.82
1,sh,2,5,y,52,94.834
1,sh,2,5,y,53,94.857
1,sh,2,5,y,54,94.89500000000001
1,sh,2,5,y,55,94.952
1,sh,2,5,y,56,95.04399999999998
1,sh,2,5,y,57,95.17599999999999
1,sh,2,5,y,58,95.352
1,sh,2,5,y,59,95.56299999999999
1,sh,2,5,y,60,95.81700000000001
1,sh,2,5,y,61,96.11200000000002
1,sh,2,5,y,62,96.43700000000001
1,sh,2,5,y,63,96.786
1,sh,2,5,y,64,97.16300000000001
1,sh,2,5,y,65,97.559
1,sh,2,5,y,66,97.97300000000001
1,sh,2,5,y,67,98.41399999999999
1,sh,2,5,y,68,98.875
1,sh,2,5,y,69,99.356
1,sh,2,5,y,70,99.851
1,sh,2,5,y,71,100.35300000000001
1,sh,2,5,y,72,100.844
1,sh,2,5,y,73,101.31200000000001
1,sh,2,5,y,74,101.75299999999999
1,sh,2,5,y,75,102.16300000000001
1,sh,2,5,y,76,102.543
1,sh,2,5,y,77,102.899
1,sh,2,5,y,78,103.244
1,sh,2,5,y,79,103.58699999999999
1,sh,2,5,y,80,103.929
1,sh,2,5,y,81,104.27800000000002
1,sh,2,5,y,82,104.638
1,sh,2,5,y,83,105.007
1,sh,2,5,y,84,105.38300000000001
1,sh,2,5,y,85,105.76600000000002
1,sh,2,5,y,86,106.166
1,sh,2,5,y,87,106.57999999999998
1,sh,2,5,y,88,107.02100000000002
1,sh,2,5,y,89,107.506
1,sh,2,5,y,90,108.017
1,sh,2,5,y,91,108.55000000000001
1,sh,2,5,y,92,109.09899999999999
1,sh,2,5,y,93,109.65100000000001
1,sh,2,5,y,94,110.197
1,sh,2,5,y,95,110.73599999999999
1,sh,2,5,y,96,111.268
1,sh,2,5,y,97,111.79400000000001
1,sh,2,5,y,98,112.292
1,sh,2,5,y,99,112.719
1,sh,2,5,y,100,112.98000000000002
1,sh,2,6,x,1,171.19
1,sh,2,6,x,2,172.12900000000002
1,sh,2,6,x,3,173.06799999999998
1,sh,2,6,x,4,174.007
1,sh,2,6,x,5,174.946
1,sh,2,6,x,6,175.885
1,sh,2,6,x,7,176.824
1,sh,2,6,x,8,177.763
1,sh,2,6,x,9,178.702
1,sh,2,6,x,10,179.64100000000002
1,sh,2,6,x,11,180.57999999999998
1,sh,2,6,x,12,181.519
1,sh,2,6,x,13,182.458
1,sh,2,6,x,14,183.397
1,sh,2,6,x,15,184.336
1,sh,2,6,x,16,185.275
1,sh,2,6,x,17,186.214
1,sh,2,6,x,18,187.15699999999998
1,sh,2,6,x,19,188.096
1,sh,2,6,x,20,189.035
1,sh,2,6,x,21,189.974
1,sh,2,6,x,22,190.913
1,sh,2,6,x,23,191.852
1,sh,2,6,x,24,192.791
1,sh,2,6,x,25,193.73000000000002
1,sh,2,6,x,26,194.66899999999998
1,sh,2,6,x,27,195.608
1,sh,2,6,x,28,196.547
1,sh,2,6,x,29,197.486
1,sh,2,6,x,30,198.425
1,sh,2,6,x,31,199.364
1,sh,2,6,x,32,200.3
1,sh,2,6,x,33,201.24
1,sh,2,6,x,34,202.18
1,sh,2,6,x,35,203.12
1,sh,2,6,x,36,204.06
1,sh,2,6,x,37,205
1,sh,2,6,x,38,205.94
1,sh,2,6,x,39,206.88
1,sh,2,6,x,40,207.82
1,sh,2,6,x,41,208.75
1,sh,2,6,x,42,209.69
1,sh,2,6,x,43,210.63
1,sh,2,6,x,44,211.57
1,sh,2,6,x,45,212.51
1,sh,2,6,x,46,213.45
1,sh,2,6,x,47,214.39
1,sh,2,6,x,48,215.32999999999998
1,sh,2,6,x,49,216.26999999999998
1,sh,2,6,x,50,217.20999999999998
1,sh,2,6,x,51,218.15
1,sh,2,6,x,52,219.09
1,sh,2,6,x,53,220.03
1,sh,2,6,x,54,220.97
1,sh,2,6,x,55,221.9
1,sh,2,6,x,56,222.84
1,sh,2,6,x,57,223.78
1,sh,2,6,x,58,224.72
1,sh,2,6,x,59,225.66
1,sh,2,6,x,60,226.6
1,sh,2,6,x,61,227.54000000000002
1,sh,2,6,x,62,228.48
1,sh,2,6,x,63,229.42
1,sh,2,6,x,64,230.36
1,sh,2,6,x,65,231.29
1,sh,2,6,x,66,232.23
1,sh,2,6,x,67,233.17
1,sh,2,6,x,68,234.11
1,sh,2,6,x,69,235.05
1,sh,2,6,x,70,235.99
1,sh,2,6,x,71,236.93
1,sh,2,6,x,72,237.87
1,sh,2,6,x,73,238.81
1,sh,2,6,x,74,239.75
1,sh,2,6,x,75,240.69
1,sh,2,6,x,76,241.62
1,sh,2,6,x,77,242.56
1,sh,2,6,x,78,243.5
1,sh,2,6,x,79,244.44
1,sh,2,6,x,80,245.38
1,sh,2,6,x,81,246.32
1,sh,2,6,x,82,247.26
1,sh,2,6,x,83,248.2
1,sh,2,6,x,84,249.14
1,sh,2,6,x,85,250.08
1,sh,2,6,x,86,251.02
1,sh,2,6,x,87,251.96
1,sh,2,6,x,88,252.9
1,sh,2,6,x,89,253.83
1,sh,2,6,x,90,254.77
1,sh,2,6,x,91,255.71
1,sh,2,6,x,92,256.65
1,sh,2,6,x,93,257.59000000000003
1,sh,2,6,x,94,258.53
1,sh,2,6,x,95,259.47
1,sh,2,6,x,96,260.40999999999997
1,sh,2,6,x,97,261.35
1,sh,2,6,x,98,262.28999999999996
1,sh,2,6,x,99,263.23
1,sh,2,6,x,100,264.15999999999997
1,sh,2,6,y,1,117.316
1,sh,2,6,y,2,116.292
1,sh,2,6,y,3,114.81800000000001
1,sh,2,6,y,4,113.285
1,sh,2,6,y,5,111.83100000000002
1,sh,2,6,y,6,110.47200000000001
1,sh,2,6,y,7,109.207
1,sh,2,6,y,8,108.02100000000002
1,sh,2,6,y,9,106.90899999999999
1,sh,2,6,y,10,105.875
1,sh,2,6,y,11,104.91899999999998
1,sh,2,6,y,12,104.04399999999998
1,sh,2,6,y,13,103.244
1,sh,2,6,y,14,102.51499999999999
1,sh,2,6,y,15,101.86500000000001
1,sh,2,6,y,16,101.285
1,sh,2,6,y,17,100.78
1,sh,2,6,y,18,100.346
1,sh,2,6,y,19,99.94900000000001
1,sh,2,6,y,20,99.57
1,sh,2,6,y,21,99.19299999999998
1,sh,2,6,y,22,98.81
1,sh,2,6,y,23,98.41399999999999
1,sh,2,6,y,24,98
1,sh,2,6,y,25,97.57300000000001
1,sh,2,6,y,26,97.13600000000002
1,sh,2,6,y,27,96.685
1,sh,2,6,y,28,96.23000000000002
1,sh,2,6,y,29,95.786
1,sh,2,6,y,30,95.376
1,sh,2,6,y,31,95.007
1,sh,2,6,y,32,94.685
1,sh,2,6,y,33,94.43
1,sh,2,6,y,34,94.24700000000001
1,sh,2,6,y,35,94.108
1,sh,2,6,y,36,93.99600000000001
1,sh,2,6,y,37,93.905
1,sh,2,6,y,38,93.827
1,sh,2,6,y,39,93.769
1,sh,2,6,y,40,93.73500000000001
1,sh,2,6,y,41,93.73500000000001
1,sh,2,6,y,42,93.756
1,sh,2,6,y,43,93.80000000000001
1,sh,2,6,y,44,93.868
1,sh,2,6,y,45,93.95600000000002
1,sh,2,6,y,46,94.05099999999999
1,sh,2,6,y,47,94.15199999999999
1,sh,2,6,y,48,94.25400000000002
1,sh,2,6,y,49,94.356
1,sh,2,6,y,50,94.46100000000001
1,sh,2,6,y,51,94.566
1,sh,2,6,y,52,94.66399999999999
1,sh,2,6,y,53,94.756
1,sh,2,6,y,54,94.834
1,sh,2,6,y,55,94.89800000000002
1,sh,2,6,y,56,94.97300000000001
1,sh,2,6,y,57,95.071
1,sh,2,6,y,58,95.21000000000001
1,sh,2,6,y,59,95.38999999999999
1,sh,2,6,y,60,95.60300000000001
1,sh,2,6,y,61,95.86099999999999
1,sh,2,6,y,62,96.15199999999999
1,sh,2,6,y,63,96.47399999999999
1,sh,2,6,y,64,96.82
1,sh,2,6,y,65,97.19
1,sh,2,6,y,66,97.57999999999998
1,sh,2,6,y,67,97.98599999999999
1,sh,2,6,y,68,98.417
1,sh,2,6,y,69,98.868
1,sh,2,6,y,70,99.339
1,sh,2,6,y,71,99.82400000000001
1,sh,2,6,y,72,100.315
1,sh,2,6,y,73,100.797
1,sh,2,6,y,74,101.25800000000001
1,sh,2,6,y,75,101.68799999999999
1,sh,2,6,y,76,102.095
1,sh,2,6,y,77,102.46800000000002
1,sh,2,6,y,78,102.81700000000001
1,sh,2,6,y,79,103.15300000000002
1,sh,2,6,y,80,103.482
1,sh,2,6,y,81,103.821
1,sh,2,6,y,82,104.17700000000002
1,sh,2,6,y,83,104.57
1,sh,2,6,y,84,105.01400000000001
1,sh,2,6,y,85,105.495
1,sh,2,6,y,86,106
1,sh,2,6,y,87,106.53300000000002
1,sh,2,6,y,88,107.089
1,sh,2,6,y,89,107.67500000000001
1,sh,2,6,y,90,108.30600000000001
1,sh,2,6,y,91,108.963
1,sh,2,6,y,92,109.648
1,sh,2,6,y,93,110.35300000000001
1,sh,2,6,y,94,111.082
1,sh,2,6,y,95,111.85500000000002
1,sh,2,6,y,96,112.67500000000001
1,sh,2,6,y,97,113.51600000000002
1,sh,2,6,y,98,114.333
1,sh,2,6,y,99,115.031
1,sh,2,6,y,100,115.46199999999999
1,sh,2,7,x,1,171.868
1,sh,2,7,x,2,172.804
1,sh,2,7,x,3,173.743
1,sh,2,7,x,4,174.678
1,sh,2,7,x,5,175.61700000000002
1,sh,2,7,x,6,176.553
1,sh,2,7,x,7,177.49200000000002
1,sh,2,7,x,8,178.428
1,sh,2,7,x,9,179.36700000000002
1,sh,2,7,x,10,180.30200000000002
1,sh,2,7,x,11,181.24099999999999
1,sh,2,7,x,12,182.17700000000002
1,sh,2,7,x,13,183.113
1,sh,2,7,x,14,184.05200000000002
1,sh,2,7,x,15,184.987
1,sh,2,7,x,16,185.926
1,sh,2,7,x,17,186.862
1,sh,2,7,x,18,187.801
1,sh,2,7,x,19,188.737
1,sh,2,7,x,20,189.676
1,sh,2,7,x,21,190.611
1,sh,2,7,x,22,191.55
1,sh,2,7,x,23,192.486
1,sh,2,7,x,24,193.422
1,sh,2,7,x,25,194.361
1,sh,2,7,x,26,195.296
1,sh,2,7,x,27,196.235
1,sh,2,7,x,28,197.171
1,sh,2,7,x,29,198.11
1,sh,2,7,x,30,199.046
1,sh,2,7,x,31,199.985
1,sh,2,7,x,32,200.92000000000002
1,sh,2,7,x,33,201.86
1,sh,2,7,x,34,202.79000000000002
1,sh,2,7,x,35,203.73000000000002
1,sh,2,7,x,36,204.67000000000002
1,sh,2,7,x,37,205.61
1,sh,2,7,x,38,206.54000000000002
1,sh,2,7,x,39,207.48000000000002
1,sh,2,7,x,40,208.42000000000002
1,sh,2,7,x,41,209.35
1,sh,2,7,x,42,210.29000000000002
1,sh,2,7,x,43,211.23000000000002
1,sh,2,7,x,44,212.17000000000002
1,sh,2,7,x,45,213.1
1,sh,2,7,x,46,214.04000000000002
1,sh,2,7,x,47,214.98000000000002
1,sh,2,7,x,48,215.91
1,sh,2,7,x,49,216.85
1,sh,2,7,x,50,217.79000000000002
1,sh,2,7,x,51,218.73000000000002
1,sh,2,7,x,52,219.66
1,sh,2,7,x,53,220.6
1,sh,2,7,x,54,221.54000000000002
1,sh,2,7,x,55,222.48000000000002
1,sh,2,7,x,56,223.41
1,sh,2,7,x,57,224.35
1,sh,2,7,x,58,225.29000000000002
1,sh,2,7,x,59,226.22
1,sh,2,7,x,60,227.16
1,sh,2,7,x,61,228.1
1,sh,2,7,x,62,229.04
1,sh,2,7,x,63,229.97
1,sh,2,7,x,64,230.91
1,sh,2,7,x,65,231.85
1,sh,2,7,x,66,232.79
1,sh,2,7,x,67,233.72
1,sh,2,7,x,68,234.66
1,sh,2,7,x,69,235.6
1,sh,2,7,x,70,236.53
1,sh,2,7,x,71,237.47
1,sh,2,7,x,72,238.41
1,sh,2,7,x,73,239.35
1,sh,2,7,x,74,240.28
1,sh,2,7,x,75,241.22
1,sh,2,7,x,76,242.16
1,sh,2,7,x,77,243.1
1,sh,2,7,x,78,244.03
1,sh,2,7,x,79,244.97
1,sh,2,7,x,80,245.91
1,sh,2,7,x,81,246.84
1,sh,2,7,x,82,247.78
1,sh,2,7,x,83,248.72
1,sh,2,7,x,84,249.65
1,sh,2,7,x,85,250.59
1,sh,2,7,x,86,251.53
1,sh,2,7,x,87,252.47
1,sh,2,7,x,88,253.4
1,sh,2,7,x,89,254.34
1,sh,2,7,x,90,255.28
1,sh,2,7,x,91,256.21000000000004
1,sh,2,7,x,92,257.15
1,sh,2,7,x,93,258.09000000000003
1,sh,2,7,x,94,259.02
1,sh,2,7,x,95,259.96000000000004
1,sh,2,7,x,96,260.9
1,sh,2,7,x,97,261.84000000000003
1,sh,2,7,x,98,262.77
1,sh,2,7,x,99,263.71000000000004
1,sh,2,7,x,100,264.65
1,sh,2,7,y,1,117.94300000000001
1,sh,2,7,y,2,116.899
1,sh,2,7,y,3,115.41399999999999
1,sh,2,7,y,4,113.87200000000001
1,sh,2,7,y,5,112.418
1,sh,2,7,y,6,111.07499999999999
1,sh,2,7,y,7,109.838
1,sh,2,7,y,8,108.68900000000002
1,sh,2,7,y,9,107.614
1,sh,2,7,y,10,106.61099999999999
1,sh,2,7,y,11,105.66500000000002
1,sh,2,7,y,12,104.78
1,sh,2,7,y,13,103.94900000000001
1,sh,2,7,y,14,103.19
1,sh,2,7,y,15,102.495
1,sh,2,7,y,16,101.85399999999998
1,sh,2,7,y,17,101.268
1,sh,2,7,y,18,100.72899999999998
1,sh,2,7,y,19,100.23400000000001
1,sh,2,7,y,20,99.786
1,sh,2,7,y,21,99.38
1,sh,2,7,y,22,98.983
1,sh,2,7,y,23,98.58600000000001
1,sh,2,7,y,24,98.17599999999999
1,sh,2,7,y,25,97.74900000000002
1,sh,2,7,y,26,97.30799999999999
1,sh,2,7,y,27,96.858
1,sh,2,7,y,28,96.40700000000001
1,sh,2,7,y,29,95.976
1,sh,2,7,y,30,95.57300000000001
1,sh,2,7,y,31,95.19999999999999
1,sh,2,7,y,32,94.864
1,sh,2,7,y,33,94.57600000000002
1,sh,2,7,y,34,94.32900000000001
1,sh,2,7,y,35,94.12200000000001
1,sh,2,7,y,36,93.96199999999999
1,sh,2,7,y,37,93.851
1,sh,2,7,y,38,93.769
1,sh,2,7,y,39,93.72200000000001
1,sh,2,7,y,40,93.708
1,sh,2,7,y,41,93.71800000000002
1,sh,2,7,y,42,93.75200000000001
1,sh,2,7,y,43,93.81
1,sh,2,7,y,44,93.888
1,sh,2,7,y,45,93.978999999999985
1,sh,2,7,y,46,94.078
1,sh,2,7,y,47,94.179
1,sh,2,7,y,48,94.281
1,sh,2,7,y,49,94.38600000000002
1,sh,2,7,y,50,94.49099999999999
1,sh,2,7,y,51,94.59300000000002
1,sh,2,7,y,52,94.68799999999999
1,sh,2,7,y,53,94.77300000000002
1,sh,2,7,y,54,94.84
1,sh,2,7,y,55,94.90800000000002
1,sh,2,7,y,56,94.99000000000001
1,sh,2,7,y,57,95.108
1,sh,2,7,y,58,95.268
1,sh,2,7,y,59,95.46100000000001
1,sh,2,7,y,60,95.695
1,sh,2,7,y,61,95.97300000000001
1,sh,2,7,y,62,96.281
1,sh,2,7,y,63,96.613
1,sh,2,7,y,64,96.97300000000001
1,sh,2,7,y,65,97.34899999999999
1,sh,2,7,y,66,97.74600000000001
1,sh,2,7,y,67,98.166
1,sh,2,7,y,68,98.607
1,sh,2,7,y,69,99.06799999999998
1,sh,2,7,y,70,99.54599999999999
1,sh,2,7,y,71,100.03399999999999
1,sh,2,7,y,72,100.519
1,sh,2,7,y,73,100.99000000000001
1,sh,2,7,y,74,101.434
1,sh,2,7,y,75,101.851
1,sh,2,7,y,76,102.24099999999999
1,sh,2,7,y,77,102.60000000000002
1,sh,2,7,y,78,102.93900000000002
1,sh,2,7,y,79,103.27100000000002
1,sh,2,7,y,80,103.60399999999998
1,sh,2,7,y,81,103.946
1,sh,2,7,y,82,104.31900000000002
1,sh,2,7,y,83,104.739
1,sh,2,7,y,84,105.20400000000001
1,sh,2,7,y,85,105.69900000000001
1,sh,2,7,y,86,106.21699999999998
1,sh,2,7,y,87,106.763
1,sh,2,7,y,88,107.333
1,sh,2,7,y,89,107.946
1,sh,2,7,y,90,108.59700000000001
1,sh,2,7,y,91,109.275
1,sh,2,7,y,92,109.963
1,sh,2,7,y,93,110.65800000000002
1,sh,2,7,y,94,111.34
1,sh,2,7,y,95,112.001
1,sh,2,7,y,96,112.648
1,sh,2,7,y,97,113.28899999999999
1,sh,2,7,y,98,113.90199999999999
1,sh,2,7,y,99,114.42099999999999
1,sh,2,7,y,100,114.743
1,sh,2,8,x,1,173.563
1,sh,2,8,x,2,174.482
1,sh,2,8,x,3,175.4
1,sh,2,8,x,4,176.322
1,sh,2,8,x,5,177.24099999999999
1,sh,2,8,x,6,178.16
1,sh,2,8,x,7,179.079
1,sh,2,8,x,8,180.001
1,sh,2,8,x,9,180.91899999999998
1,sh,2,8,x,10,181.838
1,sh,2,8,x,11,182.757
1,sh,2,8,x,12,183.675
1,sh,2,8,x,13,184.59699999999998
1,sh,2,8,x,14,185.51600000000002
1,sh,2,8,x,15,186.435
1,sh,2,8,x,16,187.35399999999998
1,sh,2,8,x,17,188.276
1,sh,2,8,x,18,189.19400000000002
1,sh,2,8,x,19,190.113
1,sh,2,8,x,20,191.03199999999998
1,sh,2,8,x,21,191.95
1,sh,2,8,x,22,192.872
1,sh,2,8,x,23,193.791
1,sh,2,8,x,24,194.70999999999998
1,sh,2,8,x,25,195.62900000000002
1,sh,2,8,x,26,196.551
1,sh,2,8,x,27,197.469
1,sh,2,8,x,28,198.388
1,sh,2,8,x,29,199.30700000000002
1,sh,2,8,x,30,200.23000000000002
1,sh,2,8,x,31,201.15
1,sh,2,8,x,32,202.07
1,sh,2,8,x,33,202.98000000000002
1,sh,2,8,x,34,203.9
1,sh,2,8,x,35,204.82999999999998
1,sh,2,8,x,36,205.74
1,sh,2,8,x,37,206.66
1,sh,2,8,x,38,207.57999999999998
1,sh,2,8,x,39,208.5
1,sh,2,8,x,40,209.42000000000002
1,sh,2,8,x,41,210.34
1,sh,2,8,x,42,211.26
1,sh,2,8,x,43,212.18
1,sh,2,8,x,44,213.1
1,sh,2,8,x,45,214.01999999999998
1,sh,2,8,x,46,214.94
1,sh,2,8,x,47,215.86
1,sh,2,8,x,48,216.78
1,sh,2,8,x,49,217.7
1,sh,2,8,x,50,218.62
1,sh,2,8,x,51,219.53
1,sh,2,8,x,52,220.45
1,sh,2,8,x,53,221.38
1,sh,2,8,x,54,222.29000000000002
1,sh,2,8,x,55,223.20999999999998
1,sh,2,8,x,56,224.13
1,sh,2,8,x,57,225.05
1,sh,2,8,x,58,225.97
1,sh,2,8,x,59,226.89
1,sh,2,8,x,60,227.81
1,sh,2,8,x,61,228.73
1,sh,2,8,x,62,229.65
1,sh,2,8,x,63,230.57
1,sh,2,8,x,64,231.49
1,sh,2,8,x,65,232.41
1,sh,2,8,x,66,233.33
1,sh,2,8,x,67,234.25
1,sh,2,8,x,68,235.17
1,sh,2,8,x,69,236.08
1,sh,2,8,x,70,237
1,sh,2,8,x,71,237.93
1,sh,2,8,x,72,238.84
1,sh,2,8,x,73,239.76
1,sh,2,8,x,74,240.68
1,sh,2,8,x,75,241.6
1,sh,2,8,x,76,242.52
1,sh,2,8,x,77,243.44
1,sh,2,8,x,78,244.36
1,sh,2,8,x,79,245.28
1,sh,2,8,x,80,246.2
1,sh,2,8,x,81,247.12
1,sh,2,8,x,82,248.04
1,sh,2,8,x,83,248.96
1,sh,2,8,x,84,249.88
1,sh,2,8,x,85,250.8
1,sh,2,8,x,86,251.72
1,sh,2,8,x,87,252.63
1,sh,2,8,x,88,253.55
1,sh,2,8,x,89,254.48
1,sh,2,8,x,90,255.39
1,sh,2,8,x,91,256.31
1,sh,2,8,x,92,257.23
1,sh,2,8,x,93,258.15
1,sh,2,8,x,94,259.07
1,sh,2,8,x,95,259.99
1,sh,2,8,x,96,260.90999999999997
1,sh,2,8,x,97,261.83000000000004
1,sh,2,8,x,98,262.75
1,sh,2,8,x,99,263.66999999999996
1,sh,2,8,x,100,264.59000000000003
1,sh,2,8,y,1,119.92599999999999
1,sh,2,8,y,2,118.68200000000002
1,sh,2,8,y,3,116.994
1,sh,2,8,y,4,115.316
1,sh,2,8,y,5,113.78
1,sh,2,8,y,6,112.36000000000001
1,sh,2,8,y,7,110.99000000000001
1,sh,2,8,y,8,109.662
1,sh,2,8,y,9,108.40700000000001
1,sh,2,8,y,10,107.251
1,sh,2,8,y,11,106.19999999999999
1,sh,2,8,y,12,105.238
1,sh,2,8,y,13,104.32900000000001
1,sh,2,8,y,14,103.45400000000001
1,sh,2,8,y,15,102.61700000000002
1,sh,2,8,y,16,101.844
1,sh,2,8,y,17,101.13900000000001
1,sh,2,8,y,18,100.50200000000001
1,sh,2,8,y,19,99.922
1,sh,2,8,y,20,99.4
1,sh,2,8,y,21,98.91500000000002
1,sh,2,8,y,22,98.46100000000001
1,sh,2,8,y,23,98.02699999999999
1,sh,2,8,y,24,97.60000000000002
1,sh,2,8,y,25,97.16899999999998
1,sh,2,8,y,26,96.732
1,sh,2,8,y,27,96.298
1,sh,2,8,y,28,95.87799999999999
1,sh,2,8,y,29,95.488
1,sh,2,8,y,30,95.12900000000002
1,sh,2,8,y,31,94.80700000000002
1,sh,2,8,y,32,94.525
1,sh,2,8,y,33,94.285
1,sh,2,8,y,34,94.08500000000001
1,sh,2,8,y,35,93.93200000000002
1,sh,2,8,y,36,93.82
1,sh,2,8,y,37,93.74600000000001
1,sh,2,8,y,38,93.69800000000001
1,sh,2,8,y,39,93.684
1,sh,2,8,y,40,93.695
1,sh,2,8,y,41,93.72500000000002
1,sh,2,8,y,42,93.779
1,sh,2,8,y,43,93.853999999999985
1,sh,2,8,y,44,93.94200000000001
1,sh,2,8,y,45,94.037
1,sh,2,8,y,46,94.13499999999999
1,sh,2,8,y,47,94.23700000000002
1,sh,2,8,y,48,94.339
1,sh,2,8,y,49,94.44
1,sh,2,8,y,50,94.542
1,sh,2,8,y,51,94.637
1,sh,2,8,y,52,94.72200000000001
1,sh,2,8,y,53,94.79599999999999
1,sh,2,8,y,54,94.86099999999999
1,sh,2,8,y,55,94.93900000000002
1,sh,2,8,y,56,95.04399999999998
1,sh,2,8,y,57,95.186
1,sh,2,8,y,58,95.36599999999999
1,sh,2,8,y,59,95.583
1,sh,2,8,y,60,95.84100000000001
1,sh,2,8,y,61,96.132
1,sh,2,8,y,62,96.45100000000002
1,sh,2,8,y,63,96.79000000000002
1,sh,2,8,y,64,97.15199999999999
1,sh,2,8,y,65,97.536
1,sh,2,8,y,66,97.936
1,sh,2,8,y,67,98.35900000000001
1,sh,2,8,y,68,98.80000000000001
1,sh,2,8,y,69,99.26100000000002
1,sh,2,8,y,70,99.73599999999999
1,sh,2,8,y,71,100.21699999999998
1,sh,2,8,y,72,100.68799999999999
1,sh,2,8,y,73,101.13600000000002
1,sh,2,8,y,74,101.56299999999999
1,sh,2,8,y,75,101.96300000000002
1,sh,2,8,y,76,102.332
1,sh,2,8,y,77,102.67500000000001
1,sh,2,8,y,78,103.007
1,sh,2,8,y,79,103.32900000000001
1,sh,2,8,y,80,103.65800000000002
1,sh,2,8,y,81,104.00400000000002
1,sh,2,8,y,82,104.38
1,sh,2,8,y,83,104.80700000000002
1,sh,2,8,y,84,105.275
1,sh,2,8,y,85,105.76600000000002
1,sh,2,8,y,86,106.28200000000001
1,sh,2,8,y,87,106.81700000000001
1,sh,2,8,y,88,107.38300000000001
1,sh,2,8,y,89,107.99000000000001
1,sh,2,8,y,90,108.638
1,sh,2,8,y,91,109.30200000000002
1,sh,2,8,y,92,109.98400000000001
1,sh,2,8,y,93,110.662
1,sh,2,8,y,94,111.326
1,sh,2,8,y,95,111.97399999999999
1,sh,2,8,y,96,112.607
1,sh,2,8,y,97,113.23500000000001
1,sh,2,8,y,98,113.83500000000001
1,sh,2,8,y,99,114.34300000000002
1,sh,2,8,y,100,114.65800000000002
1,sh,2,9,x,1,173.563
1,sh,2,9,x,2,174.49200000000002
1,sh,2,9,x,3,175.421
1,sh,2,9,x,4,176.35
1,sh,2,9,x,5,177.27800000000002
1,sh,2,9,x,6,178.207
1,sh,2,9,x,7,179.136
1,sh,2,9,x,8,180.065
1,sh,2,9,x,9,180.994
1,sh,2,9,x,10,181.923
1,sh,2,9,x,11,182.852
1,sh,2,9,x,12,183.78
1,sh,2,9,x,13,184.709
1,sh,2,9,x,14,185.638
1,sh,2,9,x,15,186.567
1,sh,2,9,x,16,187.49599999999998
1,sh,2,9,x,17,188.425
1,sh,2,9,x,18,189.35399999999998
1,sh,2,9,x,19,190.28199999999998
1,sh,2,9,x,20,191.211
1,sh,2,9,x,21,192.14
1,sh,2,9,x,22,193.06900000000002
1,sh,2,9,x,23,193.998
1,sh,2,9,x,24,194.92700000000002
1,sh,2,9,x,25,195.856
1,sh,2,9,x,26,196.785
1,sh,2,9,x,27,197.713
1,sh,2,9,x,28,198.642
1,sh,2,9,x,29,199.571
1,sh,2,9,x,30,200.5
1,sh,2,9,x,31,201.43
1,sh,2,9,x,32,202.36
1,sh,2,9,x,33,203.29000000000002
1,sh,2,9,x,34,204.22
